,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,Y
13540,440000,1,3,1,47,0,-1,-1,-1,-1,-1,98161,1238,1238,1238,1238,2165,1238,1238,1238,1238,2165,150000,0,0,0,-927,0,126,10000,10000,17488,1211632,1
13541,100000,1,2,1,28,-1,-1,-2,-2,-2,-2,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,0
13542,50000,1,3,2,49,0,0,0,2,0,0,26116,27192,29535,28761,29298,30111,1500,2803,0,1000,1300,1200,25692,29535,28761,27998,28811,1073,0,339,452,410,1
13543,220000,1,1,1,47,0,0,0,0,0,0,85224,69475,69651,68255,61183,60982,3209,2913,2435,2300,2378,2266,66266,67216,65820,58805,58604,342,350,330,348,370,0
13544,150000,2,3,2,43,-2,-2,-2,-2,-2,-2,1622,12946,0,0,1761,18304,13016,0,0,1761,18306,4275,-70,0,0,-16545,-2,0,0,10000,10000,24276,0
13545,20000,1,1,2,28,1,-2,-2,-2,-1,0,0,0,0,0,12723,30000,0,0,0,12723,18000,32200,0,0,0,-5277,12000,10000,10000,10000,10000,25308,0
13546,160000,2,2,1,39,1,2,2,-2,-2,-2,40712,29920,0,0,0,0,0,0,0,0,0,0,29920,0,0,0,0,0,0,10000,10000,10000,0
13547,50000,1,1,2,28,0,0,0,-1,-1,-1,44476,45984,20972,16359,1340,0,2869,1527,16408,1444,0,0,43115,4564,-49,1340,0,343,3568,689,0,0,0
13548,130000,2,3,1,40,0,0,-2,-2,-2,-2,102650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,0
13549,20000,1,2,2,36,0,0,0,0,0,-2,15198,19590,18514,30382,0,0,5000,2000,1000,6000,0,0,14590,17514,29382,0,0,1316,510,3241,0,10000,1
13550,200000,2,2,1,34,-2,-2,-2,-2,-2,-2,28484,3440,8795,13676,-1282,-1282,3440,8795,13676,1282,0,0,0,-4881,0,-1282,-1282,3088,39756,1458,0,0,0
13551,20000,2,1,2,22,-2,-2,-2,-2,-2,-2,483,480,390,390,390,390,487,390,390,390,390,390,-7,0,0,0,0,8075,8125,10000,10000,10000,0
13552,300000,2,1,1,39,-1,-1,-1,-2,-1,-1,1134,611,0,0,706,0,613,0,0,706,0,0,-2,0,0,706,0,0,0,10000,10000,0,0
13553,120000,2,1,2,25,0,0,2,0,0,0,105169,109456,105810,98712,84856,70059,8000,3000,4100,4000,3600,2000,101456,101710,94612,81256,66459,285,375,378,365,236,1
13554,360000,2,1,2,27,-1,-1,-1,0,0,-1,949,40,175512,74334,46985,50276,40,175539,1372,0,50276,13460,0,174140,72962,-3291,0,1849726,343000,0,6764,2865,0
13555,140000,1,1,3,59,0,0,0,0,0,0,141148,139572,86612,62906,83167,83315,4900,3340,1931,22444,2441,1657,134672,84681,60975,80726,80874,237,138,2591,388,199,0
13556,210000,2,2,2,25,0,0,0,0,0,0,79453,61742,65068,73934,74752,82638,3000,5000,10000,2800,10000,5000,58742,55068,63934,64752,72638,629,1620,430,1353,669,1
13557,200000,1,1,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,10000,0
13558,130000,2,1,2,28,0,0,0,0,0,0,31283,32045,28974,23386,23958,24740,1900,1500,1000,1100,1337,1500,30145,27974,22386,22621,23403,479,312,380,572,626,1
13559,240000,2,2,1,48,-1,-1,-2,-2,-2,-2,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,1
13560,80000,1,3,1,65,0,0,0,-1,-1,-1,25043,17472,8922,3932,2900,0,1374,1026,3944,3208,0,0,16098,4978,-12,2900,0,410,2257,3596,0,0,0
13561,500000,2,1,2,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,10000,1
13562,320000,1,1,1,46,2,4,3,2,2,2,339202,337495,325700,313988,327542,317129,5000,0,0,23800,0,12165,332495,325700,313988,327542,317129,0,0,731,0,371,1
13563,210000,2,1,2,56,0,0,0,-2,-2,-2,203653,23520,0,0,0,0,5000,0,0,0,0,0,18520,0,0,0,0,0,0,10000,10000,10000,0
13564,200000,2,2,1,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,10000,1
13565,50000,1,1,2,37,2,0,0,0,0,2,11533,12951,22339,22669,24121,23540,1612,10000,1000,1820,0,696,11339,21339,21669,24121,23540,8671,772,815,0,289,0
13566,340000,2,1,1,38,-1,-1,-1,0,0,-1,4397,13840,10780,8201,7675,5653,13847,10780,0,2000,5653,1976,-7,10780,8201,2022,0,24517,0,1855,6893,2575,0
13567,240000,1,2,1,62,-1,-1,0,0,-1,2,1901,3855,3802,1901,2165,1965,3855,1901,0,2165,0,108,0,3802,1901,2165,1965,10000,0,5694,0,499,0
13568,240000,2,1,2,28,0,0,0,0,0,0,46746,36935,29718,22828,19808,12606,1868,1683,1500,5000,2606,5000,35067,28218,21328,17202,10000,360,406,1682,1142,2524,0
13569,50000,1,2,1,40,0,0,0,0,0,0,30211,48389,52230,18887,17693,18074,21190,5144,591,577,609,505,27199,51639,18296,17084,17465,1703,122,110,322,285,0
13570,50000,1,3,1,55,2,2,2,0,0,0,19056,18586,17418,15004,15804,17443,1000,1000,1000,1000,4024,2000,17586,16418,14004,11780,13419,525,538,574,2682,1266,0
13571,20000,2,2,2,45,0,0,-1,2,2,2,13521,4964,882,882,914,930,1000,900,0,182,16,0,3964,882,882,898,914,666,0,2063,181,0,1
13572,510000,1,1,1,35,-2,-1,0,0,-2,-1,0,2754,3700,0,0,102097,2754,1000,0,0,102097,3509,0,3700,0,-102097,0,10000,0,0,10000,10000,0
13573,220000,2,1,2,25,1,-2,-1,-1,-1,-1,0,0,2598,640,168,1579,0,2598,790,168,1579,7203,0,1808,-150,-1411,0,10000,10000,647,24672,428750,0
13574,220000,2,2,2,30,-1,-1,-1,-1,0,0,596,892,7681,11642,23030,22449,892,7681,20000,20000,0,0,0,-12319,-8358,23030,22449,128876,224215,26038,0,0,0
13575,60000,1,1,2,37,0,0,0,0,0,0,42372,35580,28330,28136,26752,27357,1500,1800,1088,1200,1200,1000,34080,27242,27048,25552,26157,425,306,424,426,374,0
13576,40000,2,2,2,26,2,2,2,2,2,2,5678,9900,9592,10433,10521,10203,4500,0,1000,400,0,2200,5400,8592,9433,10521,10203,0,1010,417,0,2091,1
13577,50000,1,1,2,64,0,0,0,0,0,0,46351,20055,18725,17848,14610,11314,1377,1165,522,1000,485,426,18678,18203,17326,14125,10829,251,260,534,272,292,0
13578,360000,2,1,1,46,-1,-1,2,2,-2,-2,600,2462,2274,0,0,0,2462,0,0,0,0,0,0,2274,0,0,0,0,0,0,10000,10000,1
13579,120000,1,1,1,51,1,-2,-2,-1,0,-1,0,-416,-1248,832,416,1398,0,0,2080,0,1398,0,-416,-3328,-1248,-982,0,10000,-50000,0,16803,0,1
13580,20000,1,3,2,23,0,0,-1,0,0,0,17010,-820,19970,19580,20180,20000,0,21490,600,600,600,0,-820,19370,18980,19580,19400,12634,-7317,300,306,0,0
13581,30000,1,2,1,33,0,0,0,-2,-2,-2,34914,35000,0,0,0,0,1000,18000,0,0,0,0,34000,0,0,0,0,5156,0,10000,10000,10000,0
13582,110000,2,1,2,29,-1,-1,-1,-1,-1,-1,316,316,316,316,466,316,316,316,316,466,316,632,0,0,0,150,0,10000,10000,14747,10000,13562,0
13583,170000,2,2,2,31,0,0,0,0,0,0,165987,169790,115786,72309,73812,75149,8400,4000,2210,2282,2159,1800,161390,113576,70099,71653,72990,241,130,197,299,244,0
13584,180000,1,2,1,48,-1,2,2,-2,-2,-2,919,919,0,0,0,0,0,0,0,0,0,0,919,0,0,0,0,0,0,10000,10000,10000,0
13585,50000,2,2,2,23,1,2,2,0,0,2,42586,43813,42779,38180,40685,37662,2200,0,1600,3300,0,1600,41613,41179,36580,40685,37662,0,365,771,0,393,0
13586,180000,2,1,2,28,-1,-1,-1,-1,-1,-1,47815,8473,950,13408,3819,1107,8480,957,13408,3819,1107,20679,-7,-12458,0,2712,0,200,15824,40200,826,54148,0
13587,80000,2,2,1,50,0,0,0,-1,0,-1,56602,14233,15729,3000,1500,1500,5000,5000,3000,0,1500,4473,9233,12729,0,0,0,883,2108,0,5000,29820,0
13588,20000,2,1,1,34,0,0,0,0,0,0,5048,6797,9489,11349,14176,15616,2000,3000,2000,3000,3000,3000,4797,7489,9349,11176,12616,5943,2942,3162,2643,2116,0
13589,30000,2,3,1,57,0,0,0,0,0,0,17779,19097,19816,18471,16305,0,2000,1500,1000,841,0,1030,17097,18816,17471,16305,0,844,524,424,0,632,0
13590,80000,1,2,2,28,-1,-1,0,0,0,0,10394,86115,77955,49955,47700,48689,77900,3694,1694,1454,1499,1711,8215,76261,48261,46201,47190,3554,197,187,300,359,0
13591,200000,1,1,1,53,-2,-1,-1,-1,-1,-1,513,974,4271,3696,0,2099,974,4271,3696,0,2099,7784,0,575,0,-2099,0,83255,37947,0,5679,10000,0
13592,120000,2,2,1,42,0,0,0,0,0,0,117059,117000,116955,109973,108693,104890,5026,4541,4100,4100,4000,4000,111974,112855,105873,104693,100890,388,350,351,364,368,0
13593,160000,2,5,1,52,0,0,0,0,0,0,202638,208706,210143,75166,68355,69602,7638,6263,2394,2274,2172,2291,201068,207749,72772,66183,67430,309,115,108,289,335,0
13594,500000,2,1,1,44,-1,-1,0,0,0,-1,301,11057,58508,57855,134,11421,11063,49019,134,0,11421,0,-6,58374,57721,-11287,0,1628538,121,0,1974,0,0
13595,50000,2,2,2,22,0,0,0,0,0,2,45675,41712,29756,32418,34983,18175,3630,2000,3500,2713,0,193,38082,26256,28918,34983,18175,438,839,912,0,55,0
13596,50000,2,2,1,39,0,0,0,0,0,0,43724,45017,46106,28381,29546,29573,2000,2000,2000,2000,1000,1000,43017,44106,26381,28546,28573,457,444,434,352,338,0
13597,200000,1,1,2,41,0,0,2,0,0,0,24720,20982,20398,19888,22713,19405,3000,0,8000,5000,3000,0,17982,12398,11888,19713,16405,0,3813,2451,1508,0,0
13598,30000,1,2,2,25,0,0,0,2,0,0,7298,8322,9826,9519,10362,11187,1147,1651,0,1000,1000,1000,7175,9826,9519,9362,10187,2262,0,1018,1051,965,1
13599,190000,2,2,1,33,1,-2,-2,-2,-2,-2,-2500,-3000,-3000,-3000,-3000,-3000,0,0,0,0,0,0,-3000,-3000,-3000,-3000,-3000,0,0,0,0,0,0
13600,120000,2,2,1,41,0,0,0,-1,2,0,14792,20084,0,6849,6598,16205,10000,0,6849,0,10000,2000,10084,-6849,0,-3402,6205,0,3410,10000,14601,3031,0
13601,30000,2,3,2,39,0,0,0,0,0,0,27782,5585,29572,26387,11207,0,2023,27887,2000,1000,0,0,3562,27572,24387,11207,0,10038,3581,338,0,0,0
13602,30000,2,3,2,27,-1,-1,0,0,0,-1,5334,697,12791,12490,13990,300,3565,12591,490,1500,300,0,-2868,12301,12000,13690,0,23605,7030,1173,240,0,0
13603,310000,1,1,2,33,0,0,2,0,0,0,47224,51442,51531,51375,29069,29895,4900,1500,1000,1200,1200,1200,46542,50531,50375,27869,28695,318,194,233,234,413,0
13604,30000,2,2,1,31,0,0,0,0,0,0,28405,29639,30246,23774,24384,15855,4000,1555,631,769,317,0,25639,29615,23143,24067,15538,547,213,254,133,0,1
13605,440000,1,1,2,52,2,0,0,0,0,0,424606,418158,410821,403658,412248,456264,15010,14660,14500,15089,51000,27000,403148,396321,389158,361248,405264,345,347,367,1263,655,1
13606,50000,2,1,2,27,3,2,2,2,2,2,33202,34370,34806,35433,36216,36969,2000,1300,1500,1500,1500,1100,32370,33306,33933,34716,35469,392,436,431,423,304,1
13607,70000,1,2,2,38,0,0,0,-1,0,0,71586,59856,15379,2985,29351,29977,1308,15006,3000,29100,1100,1100,58548,12379,-15,28251,28877,2096,501,18922,3685,375,0
13608,260000,2,1,2,31,0,0,0,0,0,0,180891,165412,108223,108860,80757,79073,8250,5500,5000,3500,3000,4000,157162,103223,103860,77757,76073,304,302,323,276,495,0
13609,320000,1,1,1,46,-1,-1,-1,0,0,0,10836,19751,72623,61459,44390,29773,19799,73706,1692,1023,761,67235,-48,70931,59767,43629,29012,68020,857,141,124,15146,0
13610,210000,2,2,1,34,0,0,0,0,0,0,128553,109234,87567,83716,69925,64108,3762,3808,4177,2594,2442,2319,105472,83390,79539,67483,61666,296,382,296,292,332,0
13611,280000,2,1,1,29,0,0,0,0,0,0,58308,61024,62665,63730,57916,59122,4000,3000,2315,2103,2500,2000,57024,60350,61415,55416,56622,515,379,336,392,345,0
13612,140000,1,1,2,32,0,0,0,0,0,0,83768,79736,76167,66410,71150,75781,5000,6029,8000,6000,6000,3000,74736,68167,58410,65150,69781,720,1003,788,903,422,0
13613,20000,2,3,2,22,0,0,0,0,0,0,14218,13573,14137,13737,12680,12067,1700,1500,0,0,1067,392,11873,14137,13737,11613,11000,1055,0,0,777,309,0
13614,340000,1,1,2,25,-1,0,0,0,0,0,239715,421651,203784,181490,154478,135259,10469,6618,5168,5014,5398,2738,411182,198616,176322,149080,129861,276,123,246,297,177,1
13615,70000,2,3,3,39,0,0,-1,0,-1,0,34244,32193,10803,15133,3148,4699,3000,11000,5000,3150,2000,4000,29193,5803,10133,1148,2699,3212,1553,2916,1322,12706,0
13616,120000,2,1,1,50,1,-1,-1,-2,-1,-1,-110,16390,0,0,660,0,16500,0,0,660,0,0,-110,0,0,660,0,0,0,10000,10000,0,0
13617,60000,2,2,2,24,0,0,0,0,0,0,57771,53334,0,41645,41833,41481,2336,1414,0,2000,1503,3200,50998,0,41645,40330,39978,245,0,10000,361,765,0
13618,30000,1,3,2,29,0,0,0,0,0,0,28547,29398,29864,30115,15818,13813,1700,1500,1010,1000,1000,1200,27698,28854,29105,14818,12813,525,344,335,332,759,0
13619,30000,1,2,2,29,0,0,0,0,0,0,12174,13309,13874,15304,8588,4873,1635,1200,1630,4000,1000,300,11674,12244,13674,7588,3873,986,1225,2883,653,349,0
13620,80000,1,1,1,25,0,0,2,2,0,0,48470,52374,52889,51520,50741,50322,4700,2000,0,1800,1850,1800,47674,52889,51520,48891,48472,413,0,340,359,355,1
13621,50000,1,2,1,49,0,0,0,0,0,0,28788,21485,18800,17272,14226,14991,1377,1500,500,2000,1000,2000,20108,18300,16772,13226,13991,521,233,1064,579,1406,0
13622,100000,1,3,2,37,0,0,0,0,0,0,20116,19319,16356,10144,8095,10140,4000,2000,4000,3095,5140,4122,15319,12356,6144,2955,5000,994,2071,1892,5067,5092,0
13623,60000,1,2,1,35,-1,0,0,0,0,0,60130,60655,56106,29270,29412,29798,3007,3015,5000,2000,3000,3000,57648,51106,24270,26412,26798,501,824,356,1025,1020,0
13624,10000,2,2,2,23,-1,5,4,3,2,2,4205,4003,3800,3597,3395,4187,0,0,0,0,1000,0,4003,3800,3597,2395,3187,0,0,0,2780,0,1
13625,280000,2,1,1,41,-2,-1,0,0,-2,-2,939,8188,36670,0,1455,3023,8188,30000,0,1455,3023,24668,0,36670,0,-1568,0,319489,0,397,10000,169540,0
13626,250000,2,3,2,47,-2,-2,-2,-2,-2,-2,7363,27415,0,1930,1643,1687,27474,0,1930,1643,1687,0,-59,-1930,0,-44,0,0,704,10000,8741,0,0
13627,40000,1,2,1,48,0,0,-1,-1,-1,-1,1672,0,836,836,571,1735,0,836,836,571,2000,0,0,0,0,-1429,-265,5000,10000,6830,23923,0,0
13628,30000,2,1,2,25,1,2,2,2,0,0,29628,30453,30082,28933,25255,25344,1600,1000,7,880,3028,0,28853,30075,28926,22227,22316,338,2,293,1047,0,0
13629,50000,1,1,1,57,0,0,0,0,0,0,42624,39943,7218,6946,6808,6542,2173,1248,366,500,384,500,37770,6852,6580,6424,6158,293,92,693,553,734,0
13630,70000,2,3,2,29,0,0,0,-1,0,0,70780,67741,40195,48568,49039,50387,3088,1787,50314,1768,2541,1588,64653,-10119,-1746,46498,47846,252,7427,440,523,324,0
13631,130000,2,2,1,28,0,0,0,0,0,0,86914,85558,77163,80240,46637,51409,6134,3100,5000,3000,6000,13031,79424,72163,75240,40637,45409,357,584,389,748,2794,0
13632,60000,2,2,2,24,0,0,0,0,0,0,60839,59316,59707,18490,19505,20197,3400,1705,1200,1300,1003,1000,55916,58507,17290,18502,19194,280,202,218,542,513,0
13633,200000,2,2,1,29,0,0,0,0,0,0,81568,81876,82617,83284,64520,54178,3500,3000,2500,3000,2000,2000,78376,80117,80784,62520,52178,368,305,363,240,310,0
13634,100000,2,1,2,33,0,0,2,0,0,0,90825,97242,94407,95124,96354,64168,8800,0,2951,2300,7174,2700,88442,91456,92173,89180,56994,0,303,244,754,280,0
13635,190000,2,2,2,30,0,0,0,0,0,0,194724,190781,191861,155967,153193,156494,8900,6200,5500,5600,5800,5600,181881,186361,150467,147393,150694,318,288,292,372,366,1
13636,20000,1,3,1,36,8,7,6,5,4,3,24166,23845,23214,22583,21662,21031,0,0,0,0,0,0,23845,23214,22583,21662,21031,0,0,0,0,0,1
13637,230000,1,1,2,42,-2,-2,-2,-2,-2,-2,380,380,380,380,380,380,380,380,380,380,380,380,0,0,0,0,0,10000,10000,10000,10000,10000,1
13638,90000,2,2,2,26,0,0,2,0,0,0,87561,92996,89866,48574,41746,38486,8548,0,1527,1617,1490,659,84448,88339,47047,40256,36996,0,164,180,307,158,0
13639,240000,2,1,2,29,0,0,0,0,0,0,191059,197548,203823,216971,223048,228755,10000,10000,17000,10000,10000,8000,187548,186823,199971,213048,218755,523,861,491,461,359,0
13640,20000,2,2,2,23,2,0,0,0,0,0,11995,13324,14029,14308,14625,18245,1528,1233,512,547,3880,0,11796,13517,13796,10745,14365,1028,384,390,2712,0,1
13641,20000,2,3,2,22,2,2,0,0,0,-2,19393,18801,19077,11993,0,0,0,1023,240,0,0,0,18801,18837,11753,0,0,528,128,0,0,10000,1
13642,50000,2,1,2,24,0,0,0,0,0,0,2757,3776,4785,5031,5134,5138,1070,1079,325,332,238,1180,2706,4460,4706,4896,4900,3914,861,694,473,2298,0
13643,230000,2,2,2,40,0,0,0,0,0,0,72742,73256,66321,66271,62401,61510,5000,4023,5000,5000,5267,3000,68256,61321,61271,57134,56243,553,683,754,795,481,0
13644,430000,2,2,1,41,-2,-2,-2,-2,-2,-2,2830,21419,15555,6705,6705,5673,21419,0,6705,0,5673,7791,0,8850,0,1032,0,0,3130,0,8461,11620,0
13645,50000,1,2,1,34,0,0,0,0,0,0,48976,47404,46338,14234,19545,20173,2023,3105,3119,11000,909,3000,45381,43219,11115,18636,19264,634,658,2374,639,1535,0
13646,230000,1,2,2,32,0,0,0,0,0,0,143345,134344,116691,116220,112746,108653,6000,5000,5000,5000,5000,5038,128344,111691,111220,107746,103653,349,372,428,430,447,0
13647,240000,2,5,2,36,-2,-1,2,0,0,-2,-235,1765,871,871,-155,-155,2000,0,0,155,0,0,-235,871,871,-155,-155,0,0,1780,0,0,0
13648,120000,2,1,2,30,-1,2,-1,-1,-1,-1,330,165,165,0,165,0,0,165,0,165,0,0,165,165,0,165,0,5000,0,10000,10000,0,1
13649,280000,2,2,1,26,0,0,0,0,0,0,256455,245712,231025,182159,80747,51689,8354,5501,4293,2079,1892,20012,237358,226732,177866,78855,49797,215,175,90,104,2478,0
13650,500000,1,1,2,29,-1,-1,-1,-1,-1,-1,8898,1276,24031,41305,5405,32310,1283,24174,41306,5455,36914,12457,-7,-17275,-1,-31509,-4604,27168,323715,2270,8937,23047,0
13651,260000,1,2,1,53,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0
13652,140000,2,1,2,31,-1,-1,-1,-1,-1,-1,727,829,550,1045,432,898,829,550,1045,432,898,208,0,-495,0,-466,0,7565,12606,7855,8593,4815,0
13653,310000,2,3,2,28,0,0,0,0,0,0,220845,179260,116798,109647,114745,103646,7809,10000,10000,10334,10000,5000,171451,106798,99647,104745,93646,453,558,885,912,436,0
13654,50000,2,3,1,36,2,2,2,2,0,0,45557,46732,46589,30949,29857,30322,2200,1100,0,1224,1105,1400,44532,46589,30949,28752,29217,241,0,263,357,469,0
13655,50000,2,3,1,35,0,0,0,0,0,0,48829,49789,19726,20074,20121,17021,2046,3000,1500,1000,1600,1500,47743,18226,18574,18521,15421,614,301,507,797,745,0
13656,30000,2,3,2,29,2,2,2,2,2,0,15070,17509,17923,18134,17704,18256,3000,1000,800,0,1000,700,14509,17123,17334,16704,17256,664,457,0,551,395,1
13657,200000,1,1,1,43,0,0,2,0,0,0,142291,152679,148682,146505,150963,146553,14200,0,7000,7000,6500,11000,138479,141682,139505,144463,140053,0,458,471,444,729,0
13658,80000,2,3,2,33,0,0,0,0,-1,-1,73132,74668,77427,80700,15525,81621,2710,4000,5000,15525,81621,2493,71958,72427,75700,-66096,0,547,670,2005,10114,1606,0
13659,310000,2,3,2,36,-1,-1,-1,-1,-1,-1,6282,5835,912,1688,5590,1649,5864,919,1696,5617,1657,4510,-29,-784,-8,3933,-8,1463,2907,61590,9816,8068,0
13660,220000,2,2,2,26,0,0,0,0,0,-1,57222,160712,210445,74138,1808,95818,107789,54539,1483,1808,94020,2581,52923,208962,72655,-92212,1798,9531,92,86,12682,14275,0
13661,80000,2,2,2,26,0,0,-2,-2,-1,-1,35997,0,0,0,2345,2330,0,0,0,2345,2330,0,0,0,0,15,0,0,10000,10000,10000,0,0
13662,500000,2,1,2,38,0,0,0,0,0,0,56197,55246,62402,42594,43652,38254,5000,10004,8000,3000,5000,8000,50246,54402,34594,38652,33254,1780,1448,481,1174,1833,0
13663,100000,2,1,1,37,0,0,0,0,0,0,70113,71567,72410,73846,75556,77742,3181,2628,2640,2897,3600,2500,68386,69770,71206,71956,74142,375,369,400,488,331,0
13664,200000,1,1,1,37,-1,-1,-1,-1,-1,-1,4052,4503,0,1115,1336,1878,4520,0,1115,1336,1878,0,-17,-1115,0,-542,0,0,2476,10000,16843,0,1
13665,20000,1,2,2,39,0,0,0,0,-2,-2,8799,9671,11500,0,0,0,1171,2000,0,0,0,0,8500,11500,0,0,0,2273,0,0,10000,10000,0
13666,20000,2,2,1,28,0,0,0,0,0,0,74510,75262,49919,43303,27929,15530,2734,1200,1077,3000,633,8000,72528,48842,42226,27296,14897,161,143,601,146,2864,0
13667,80000,1,2,2,38,0,0,0,0,0,0,54809,55944,57075,57745,59099,60489,2612,2655,2214,2435,2669,16981,53332,54861,55531,56430,57820,484,396,427,462,2873,0
13668,110000,1,2,2,29,0,0,-2,-2,-2,-2,41300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,0
13669,100000,1,2,1,38,0,0,0,0,0,0,99660,99908,98052,94423,96056,97320,4600,3500,3400,3500,5000,3500,95308,94652,91023,91056,92320,351,340,357,530,364,0
13670,400000,1,5,1,30,0,-1,-1,-1,-1,-1,3443,69,188,188,177,2378,69,188,188,177,2400,11320,0,0,0,-2223,-22,546,27246,9415,127660,639548,0
13671,320000,1,1,1,40,-1,-1,-1,-1,-1,-1,430,430,430,430,430,430,430,430,430,430,430,430,0,0,0,0,0,10000,10000,10000,10000,10000,0
13672,180000,1,2,2,28,0,0,0,0,0,0,139097,131157,128342,122345,109228,101428,5699,4300,4023,3785,3684,4000,125458,124319,118322,105544,97744,309,307,295,301,366,0
13673,180000,2,2,2,27,0,0,2,0,0,0,5319,6531,5446,4853,3965,3310,2300,0,288,143,246,33,4231,5158,4565,3719,3064,0,441,263,507,83,0
13674,30000,2,2,2,22,0,0,0,0,0,0,30123,30299,27758,22720,19136,14452,1600,2000,2000,614,924,0,28699,25758,20720,18212,13528,664,660,221,407,0,1
13675,30000,1,2,2,35,1,3,2,2,2,2,14320,13808,13289,14068,14596,14212,0,0,1000,900,0,1431,13808,12289,13068,14596,14212,0,724,677,0,980,1
13676,240000,2,1,2,42,0,0,0,0,0,0,238107,242159,225695,210199,208307,203779,12067,10009,10000,10000,10000,30296,230092,215695,200199,198307,193779,420,413,443,476,1454,0
13677,100000,2,1,2,24,2,0,0,0,0,0,76831,72100,66575,68499,69584,71247,4037,3000,3000,3000,3000,2600,68063,63575,65499,66584,68247,390,416,451,438,374,0
13678,90000,1,2,1,50,0,0,0,0,0,0,85241,86576,86914,28698,29722,29400,3600,2196,1027,1486,588,352,82976,85887,27671,29134,28812,258,119,171,205,118,0
13679,20000,1,2,1,22,0,0,0,0,0,0,19356,19754,20279,19887,19887,0,1485,1400,398,0,0,0,18269,19881,19489,19887,0,723,201,0,0,0,0
13680,60000,1,2,2,28,0,0,2,2,2,2,37788,39366,41531,42048,41241,44056,2500,3114,1496,0,3500,0,36866,40035,40552,37741,40556,824,380,0,832,0,1
13681,90000,1,3,1,38,2,2,2,0,0,0,28774,29420,28502,30162,17274,15243,1400,0,2041,1007,1015,330,28020,26461,28121,16259,14228,0,694,353,337,191,0
13682,80000,2,2,1,40,-1,0,-1,-1,-1,-1,5143,8351,3234,1819,1909,1909,6458,3917,1819,2299,1909,3069,1893,1415,0,0,0,7616,2178,7109,10495,16076,0
13683,500000,2,1,1,34,0,0,0,0,0,0,174246,149600,83320,79359,57549,44994,6371,5000,10051,7549,2102,50000,143229,73269,69308,55447,42892,287,672,906,265,8688,0
13684,430000,1,1,2,34,0,0,0,0,-1,0,81963,93893,100177,-3849,304425,293920,15000,70000,3116,313094,10300,15000,78893,97061,-6965,294125,283620,8540,332,31254,-26760,493,0
13685,130000,1,1,2,27,-1,-1,-1,-1,-1,-1,339,339,339,339,339,339,339,339,339,339,339,339,0,0,0,0,0,10000,10000,10000,10000,10000,0
13686,500000,2,2,1,66,-1,-1,-1,-1,-1,-1,3718,1755,2988,11645,13237,303512,1755,2988,11645,13237,303512,0,0,-8657,0,-290275,0,8037,66353,44301,260637,0,0
13687,350000,2,2,1,38,-1,-1,-1,-1,-1,-1,282,2728,1606,1015,24555,185,2750,1612,1017,24560,1000,917,-22,589,-2,23555,-815,57163,3728,152927,9852,373,0
13688,320000,1,1,2,34,-1,-1,-1,-1,-1,-1,744,2291,2197,3934,5541,3141,2297,2203,3957,5557,3150,3056,-6,-1760,-23,2391,-9,29610,17272,25294,8007,5515,0
13689,160000,2,2,2,24,0,0,0,0,0,0,142214,145225,149812,151426,154688,158511,5300,7000,5600,5700,6400,6400,139925,144212,145826,148288,152111,492,386,380,423,414,0
13690,110000,1,1,2,25,2,0,0,0,2,0,109887,99030,89317,80674,79311,81246,3500,6748,5700,0,3200,5700,95530,83617,74974,76111,78046,614,576,0,397,719,1
13691,60000,2,3,3,53,0,0,0,0,0,0,57605,48877,39689,27736,28420,29002,2088,1900,962,1100,1023,963,46789,38727,26774,27397,27979,330,197,277,369,339,0
13692,260000,2,4,2,33,0,0,0,0,0,0,18457,22815,27086,27821,30767,29890,5000,5000,1137,5000,1085,5000,17815,25949,26684,29682,28805,2709,498,1846,390,1625,0
13693,50000,1,1,1,47,0,0,0,0,0,0,49550,51636,53561,53283,53057,52908,2743,2668,1712,1762,1894,1670,48893,51849,51571,51163,51014,538,332,329,355,315,0
13694,270000,1,2,2,44,0,0,0,0,0,0,274610,274870,258759,225454,225032,225698,10556,10050,8370,8510,8250,10671,264314,250389,217084,216782,217448,366,305,329,366,474,0
13695,210000,1,1,1,52,0,0,0,-1,-1,-1,44933,38542,39332,11140,8463,10406,1793,8242,12000,8534,11000,7500,36749,27332,-860,-2537,-594,1834,3113,2170,9874,8862,0
